results_file,config_name,signal,snr,rho,model,layers,act,solver,alpha,K,L,variant,local_method,levels_up,ale_tag,shap_tag,shap_method,shap_sample_method,shap_sample_size,cv_r2,max_r2,ale_bias2_d1,shap_bias2_d1,ale_stddev_d1,shap_stddev_d1,rel_stddev_reduction_d1,ale_bias2_d2,shap_bias2_d2,ale_stddev_d2,shap_stddev_d2,rel_stddev_reduction_d2,ale_bias2_d3,shap_bias2_d3,ale_stddev_d3,shap_stddev_d3,rel_stddev_reduction_d3,ale_bias2_d4,shap_bias2_d4,ale_stddev_d4,shap_stddev_d4,rel_stddev_reduction_d4,ale_bias2_d5,shap_bias2_d5,ale_stddev_d5,shap_stddev_d5,rel_stddev_reduction_d5,ale_bias2_d6,shap_bias2_d6,ale_stddev_d6,shap_stddev_d6,rel_stddev_reduction_d6,ale_bias2_d7,shap_bias2_d7,ale_stddev_d7,shap_stddev_d7,rel_stddev_reduction_d7,ale_bias2_d8,shap_bias2_d8,ale_stddev_d8,shap_stddev_d8,rel_stddev_reduction_d8,ale_bias2_d9,shap_bias2_d9,ale_stddev_d9,shap_stddev_d9,rel_stddev_reduction_d9,ale_bias2_d10,shap_bias2_d10,ale_stddev_d10,shap_stddev_d10,rel_stddev_reduction_d10,shap_time_mean,ale_time_mean,f_stddev,rel_stddev_reduction
results_sample_X_gaussian_d2_12761c10_snr9_signal_abs_nn_h20_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_abs,9.0,0.0,nn_h20_relu_alpha0.01_lbfgs,20,relu,lbfgs,0.01,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.9006,0.9000,0.000426,0.000393,0.074015,0.056074,-0.3200,0.000415,0.000232,0.124535,0.081948,-0.5197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000443,0.000435,0.1031305877435957,-0.4198
results_sample_X_gaussian_d2_87a9837a_snr9_signal_abs_nn_h20_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_abs,9.0,0.3,nn_h20_relu_alpha0.01_lbfgs,20,relu,lbfgs,0.01,40,25,standard,interpolate,0,K40_L25_interpolate,exact,exact_shap,none,1000,0.9006,0.9000,0.000360,0.000265,0.078509,0.058997,-0.3307,0.001534,0.000385,0.124447,0.082147,-0.5149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000431,0.000364,0.1041026860546545,-0.4228
results_sample_X_gaussian_d2_27fda980_snr9_signal_cubic_nn_h10_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_cubic,9.0,0.5,nn_h10_relu_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.8812,0.9000,0.125528,0.005080,0.524045,0.319895,-0.6382,0.013685,0.015108,0.269154,0.221894,-0.2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000408,0.005141,0.3830636114571417,-0.4256
results_sample_X_gaussian_d2_87a9837a_snr9_signal_abs_nn_h20_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_abs,9.0,0.3,nn_h20_relu_alpha0.01_lbfgs,20,relu,lbfgs,0.01,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.9006,0.9000,0.000287,0.000265,0.078892,0.058997,-0.3372,0.000511,0.000385,0.125016,0.082147,-0.5219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000431,0.000443,0.1041026860546545,-0.4295
results_sample_X_gaussian_d2_12761c10_snr9_signal_abs_nn_h20_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_abs,9.0,0.0,nn_h20_relu_alpha0.01_lbfgs,20,relu,lbfgs,0.01,40,25,standard,self,0,K40_L25_self,exact,exact_shap,none,1000,0.9006,0.9000,0.000437,0.000393,0.074834,0.056074,-0.3346,0.000416,0.000232,0.125175,0.081948,-0.5275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000443,0.000402,0.1031305877435957,-0.4310
results_sample_X_gaussian_d2_87a9837a_snr9_signal_abs_nn_h20_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_abs,9.0,0.3,nn_h20_relu_alpha0.01_lbfgs,20,relu,lbfgs,0.01,40,25,standard,self,0,K40_L25_self,exact,exact_shap,none,1000,0.9006,0.9000,0.000280,0.000265,0.079235,0.058997,-0.3430,0.000495,0.000385,0.125502,0.082147,-0.5278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000431,0.000396,0.1041026860546545,-0.4354
results_sample_X_gaussian_d2_27fda980_snr9_signal_cubic_nn_h10_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_cubic,9.0,0.5,nn_h10_relu_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,interpolate,0,K40_L25_interpolate,exact,exact_shap,none,1000,0.8812,0.9000,0.127203,0.005080,0.503823,0.319895,-0.5750,0.012929,0.015108,0.288159,0.221894,-0.2986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000408,0.000357,0.3830636114571417,-0.4368
results_sample_X_uniform_d10_6aa2f622_low0_high1_snr19_signal_hooker_2021_rf_n2000_depth10_minsplit5_maxfeat0.3_minleaf2_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,19.0,0.3,rf_n2000_depth10_minsplit5_maxfeat0.3_minleaf2,3,relu,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9479,0.9500,0.004722,0.009011,0.041773,0.029767,-0.4033,0.002470,0.004762,0.052263,0.044248,-0.1811,0.009361,0.016568,0.041808,0.031605,-0.3228,0.008337,0.014534,0.043071,0.032485,-0.3259,0.009435,0.016222,0.036990,0.027835,-0.3289,0.000019,0.000004,0.011847,0.006241,-0.8983,0.005165,0.007984,0.018892,0.010273,-0.8390,0.010315,0.016306,0.027470,0.017105,-0.6060,0.008008,0.014117,0.051179,0.042101,-0.2156,0.010252,0.016234,0.059981,0.045480,-0.3188,0.029796,0.007175,0.10949787588114578,-0.4440
results_sample_X_gaussian_d2_26e192a0_snr9_signal_nonlinear_nn_h10_tanh_alpha0.0001_lbfgs_n1000_R100.pkl,local_methods,signal_nonlinear,9.0,0.7,nn_h10_tanh_alpha0.0001_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.8890,0.9000,0.000015,0.000286,0.106972,0.070258,-0.5226,0.015067,0.005210,0.115823,0.084069,-0.3777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000508,0.005159,0.07874748155779249,-0.4501
results_sample_X_gaussian_d2_26e192a0_snr9_signal_cubic_nn_h10_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_cubic,9.0,0.7,nn_h10_relu_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.8812,0.9000,0.159540,0.018791,0.529800,0.310406,-0.7068,0.017842,0.024166,0.298338,0.247633,-0.2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000395,0.005368,0.3391592290721021,-0.4558
results_sample_X_gaussian_d2_26e192a0_snr9_signal_abs_nn_h10_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_abs,9.0,0.7,nn_h10_relu_alpha0.01_lbfgs,20,relu,lbfgs,0.01,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.9006,0.9000,0.000982,0.001075,0.099996,0.079425,-0.2590,0.000784,0.001172,0.189234,0.113899,-0.6614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000375,0.005377,0.12667857176140032,-0.4602
results_sample_X_gaussian_d2_12761c10_snr9_signal_threshold_nn_h10_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_threshold,9.0,0.0,nn_h10_relu_alpha0.01_lbfgs,100,tanh,lbfgs,0.01,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.8898,0.9000,0.023746,0.011768,0.140384,0.094204,-0.4902,0.001586,0.000858,0.176520,0.121384,-0.4542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000373,0.005242,0.15707220239620576,-0.4722
results_sample_X_gaussian_d2_12761c10_snr9_signal_basic_nn_h3_tanh_alpha0.0001_lbfgs_n1000_R100.pkl,slow,signal_basic,9.0,0.0,nn_h3_tanh_alpha0.0001_lbfgs,3,tanh,lbfgs,0.0001,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.9103,0.9000,0.000124,0.000091,0.055875,0.043139,-0.2952,0.000296,0.000054,0.092599,0.055420,-0.6709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000551,0.000596,0.04604234188623617,-0.4831
results_sample_X_gaussian_d2_12761c10_snr9_signal_basic_nn_h3_tanh_alpha0.0001_lbfgs_n1000_R100.pkl,local_methods,signal_basic,9.0,0.0,nn_h3_tanh_alpha0.0001_lbfgs,3,tanh,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_interpolate,exact,exact_shap,none,1000,0.9006,0.9000,0.000101,0.000328,0.054260,0.049995,-0.0853,0.007397,0.000173,0.123633,0.064652,-0.9123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000536,0.000334,0.062145442878487674,-0.4988
results_sample_X_uniform_d10_f934f957_low0_high1_snr49_signal_hooker_2021_rf_n500_depth10_minsplit5_maxfeatsqrt_minleaf1_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,49.0,0.5,rf_n500_depth10_minsplit5_maxfeatsqrt_minleaf1,5,relu,lbfgs,0.001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9795,0.9800,0.003528,0.006316,0.046429,0.031839,-0.4582,0.001413,0.002765,0.056335,0.044670,-0.2611,0.011131,0.017716,0.042222,0.029372,-0.4375,0.009234,0.015023,0.042564,0.030825,-0.3808,0.010332,0.017031,0.038065,0.025802,-0.4753,0.000023,0.000004,0.012995,0.005791,-1.2439,0.005704,0.008294,0.020897,0.010126,-1.0638,0.011554,0.016817,0.028935,0.016190,-0.7872,0.009732,0.015240,0.052176,0.039443,-0.3228,0.011907,0.016991,0.058199,0.043426,-0.3402,0.008021,0.003503,0.10598834181244852,-0.5771
results_sample_X_gaussian_d2_27fda980_snr9_signal_threshold_nn_h10_relu_alpha0.001_lbfgs_n1000_R100.pkl,local_methods,signal_threshold,9.0,0.5,nn_h10_relu_alpha0.001_lbfgs,100,tanh,lbfgs,0.01,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.8898,0.9000,0.006222,0.001471,0.137992,0.085415,-0.6156,0.001185,0.001025,0.190904,0.123441,-0.5465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000367,0.005163,0.1402569811634134,-0.5810
results_sample_X_gaussian_d2_12761c10_snr9_signal_cubic_nn_h10_tanh_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_cubic,9.0,0.0,nn_h10_tanh_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.8812,0.9000,0.002765,0.000661,0.373695,0.206747,-0.8075,0.000872,0.000600,0.213622,0.140420,-0.5213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000539,0.000428,0.2405891088591244,-0.6644
results_sample_X_gaussian_d2_12761c10_snr9_signal_abs_nn_h20_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_abs,9.0,0.0,nn_h20_relu_alpha0.01_lbfgs,20,relu,lbfgs,0.01,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.9006,0.9000,0.000418,0.000393,0.078482,0.056074,-0.3996,0.002112,0.000232,0.162262,0.081948,-0.9801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000443,0.005309,0.1031305877435957,-0.6898
results_sample_X_gaussian_d2_87a9837a_snr9_signal_abs_nn_h20_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_abs,9.0,0.3,nn_h20_relu_alpha0.01_lbfgs,20,relu,lbfgs,0.01,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.9006,0.9000,0.000306,0.000265,0.079824,0.058997,-0.3530,0.001779,0.000385,0.167876,0.082147,-1.0436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000431,0.005248,0.1041026860546545,-0.6983
results_sample_X_gaussian_d2_12761c10_snr9_signal_cubic_nn_h10_tanh_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_cubic,9.0,0.0,nn_h10_tanh_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,self,0,K40_L25_self,exact,exact_shap,none,1000,0.8812,0.9000,0.002267,0.000661,0.380252,0.206747,-0.8392,0.000804,0.000600,0.220614,0.140420,-0.5711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000539,0.000395,0.2405891088591244,-0.7052
results_sample_X_gaussian_d2_27fda980_snr9_signal_nonlinear_nn_h10_tanh_alpha0.0001_lbfgs_n1000_R100.pkl,local_methods,signal_nonlinear,9.0,0.5,nn_h10_tanh_alpha0.0001_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.8890,0.9000,0.000044,0.000162,0.098644,0.052210,-0.8894,0.009581,0.002042,0.103398,0.067604,-0.5295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000513,0.005185,0.07715665002920892,-0.7094
results_sample_X_gaussian_d2_27fda980_snr9_signal_abs_nn_h10_tanh_alpha0.0001_lbfgs_n1000_R100.pkl,local_methods,signal_abs,9.0,0.5,nn_h10_tanh_alpha0.0001_lbfgs,20,relu,lbfgs,0.01,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.9006,0.9000,0.001230,0.001552,0.093115,0.073255,-0.2711,0.001839,0.000856,0.169389,0.077276,-1.1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000520,0.005230,0.09428922568427335,-0.7316
results_sample_X_gaussian_d2_12761c10_snr9_signal_cubic_nn_h10_tanh_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_cubic,9.0,0.0,nn_h10_tanh_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,interpolate,0,K40_L25_interpolate,exact,exact_shap,none,1000,0.8812,0.9000,0.130125,0.000661,0.395061,0.206747,-0.9108,0.001864,0.000600,0.219862,0.140420,-0.5657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000539,0.000352,0.2405891088591244,-0.7383
results_sample_X_gaussian_d2_87a9837a_snr9_signal_nonlinear_nn_h10_tanh_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_nonlinear,9.0,0.3,nn_h10_tanh_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.8890,0.9000,0.000047,0.000067,0.095156,0.048330,-0.9689,0.006513,0.003658,0.101243,0.065979,-0.5345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000514,0.005189,0.07729323290852379,-0.7517
results_sample_X_uniform_d10_1ff5453d_low0_high1_snr49_signal_hooker_2021_rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,49.0,0.7,rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1,5,relu,lbfgs,0.001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9795,0.9800,0.002906,0.006032,0.066318,0.051209,-0.2950,0.001223,0.001593,0.084095,0.071864,-0.1702,0.010116,0.016850,0.056695,0.034633,-0.6370,0.008471,0.014717,0.059263,0.036839,-0.6087,0.008680,0.016607,0.053200,0.030442,-0.7476,0.000041,0.000004,0.017741,0.005945,-1.9841,0.006865,0.009237,0.025195,0.010998,-1.2908,0.012279,0.018163,0.038730,0.018594,-1.0830,0.006603,0.011374,0.068360,0.044276,-0.5439,0.008958,0.011812,0.081481,0.057680,-0.4126,0.001646,0.002507,0.14099039273106356,-0.7773
results_sample_X_uniform_d10_0092d481_low0_high1_snr49_signal_hooker_2021_rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,49.0,0.9,rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1,5,relu,lbfgs,0.001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9795,0.9800,0.002228,0.004399,0.067284,0.055179,-0.2194,0.001233,0.001409,0.082998,0.068351,-0.2143,0.009854,0.016229,0.054442,0.035079,-0.5520,0.008157,0.014063,0.058185,0.035292,-0.6487,0.009375,0.016200,0.054568,0.031118,-0.7536,0.000035,0.000003,0.016760,0.005945,-1.8193,0.006269,0.009099,0.027508,0.011157,-1.4656,0.012181,0.018388,0.037692,0.018361,-1.0528,0.006598,0.011312,0.068363,0.045963,-0.4874,0.008568,0.011535,0.085003,0.053115,-0.6004,0.001654,0.002515,0.137949170384002,-0.7813
results_sample_X_gaussian_d2_12761c10_snr9_signal_nonlinear_nn_h10_tanh_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_nonlinear,9.0,0.0,nn_h10_tanh_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.8890,0.9000,0.000006,0.000047,0.105163,0.050145,-1.0972,0.012944,0.001772,0.097878,0.066759,-0.4661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000509,0.005265,0.08039192805231211,-0.7817
results_sample_X_uniform_d10_1ff5453d_low0_high1_snr99_signal_hooker_2021_rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,99.0,0.7,rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1,3,relu,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9897,0.9900,0.003558,0.006085,0.064914,0.047957,-0.3536,0.001354,0.001612,0.080316,0.069268,-0.1595,0.010032,0.017255,0.058000,0.034683,-0.6723,0.008952,0.014997,0.055923,0.033566,-0.6660,0.009494,0.016716,0.053473,0.031155,-0.7164,0.000033,0.000003,0.016788,0.005879,-1.8554,0.006911,0.009368,0.025195,0.010974,-1.2959,0.012171,0.018614,0.039814,0.019048,-1.0902,0.006669,0.011153,0.069429,0.045082,-0.5401,0.008611,0.011750,0.084689,0.055583,-0.5236,0.001642,0.002485,0.13768702520703832,-0.7873
results_sample_X_uniform_d10_d31ff3f2_low0_high1_snr99_signal_hooker_2021_rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,99.0,0.0,rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1,3,relu,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9897,0.9900,0.006140,0.010609,0.063164,0.040877,-0.5452,0.006513,0.011030,0.059615,0.043060,-0.3845,0.008567,0.014644,0.057643,0.031769,-0.8145,0.007434,0.012284,0.057913,0.043136,-0.3426,0.006870,0.011782,0.065745,0.041910,-0.5687,0.000039,0.000003,0.017801,0.006234,-1.8555,0.007343,0.010075,0.024900,0.009485,-1.6253,0.010131,0.016591,0.039709,0.020075,-0.9781,0.006819,0.010019,0.065426,0.046067,-0.4202,0.005441,0.006775,0.086044,0.063385,-0.3575,0.001677,0.002506,0.1411346088235707,-0.7892
results_sample_X_uniform_d10_d31ff3f2_low0_high1_snr19_signal_hooker_2021_rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,19.0,0.0,rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1,3,relu,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9479,0.9500,0.006315,0.010242,0.062661,0.041946,-0.4939,0.006022,0.010598,0.067228,0.047177,-0.4250,0.007582,0.013677,0.059250,0.033578,-0.7646,0.006789,0.012138,0.061720,0.040399,-0.5278,0.005694,0.011140,0.068935,0.044281,-0.5568,0.000053,0.000006,0.018785,0.007332,-1.5618,0.006581,0.009649,0.026609,0.009985,-1.6650,0.009606,0.016122,0.043308,0.020119,-1.1526,0.005984,0.010094,0.069063,0.046214,-0.4944,0.005480,0.006748,0.086926,0.062944,-0.3810,0.001654,0.002483,0.14494886103772267,-0.8023
results_sample_X_uniform_d10_6aa2f622_low0_high1_snr9_signal_hooker_2021_rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,9.0,0.3,rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1,3,relu,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9897,0.9900,0.003534,0.007868,0.067644,0.044061,-0.5352,0.001655,0.002808,0.086806,0.064169,-0.3528,0.006797,0.014834,0.069398,0.042135,-0.6470,0.006124,0.013000,0.064486,0.038598,-0.6707,0.008024,0.014998,0.059206,0.033201,-0.7833,0.000056,0.000006,0.021178,0.008030,-1.6375,0.005449,0.008443,0.032792,0.013306,-1.4644,0.010462,0.017110,0.049688,0.022982,-1.1620,0.005352,0.010452,0.074296,0.053498,-0.3888,0.007176,0.010333,0.095046,0.068130,-0.3951,0.001578,0.002395,0.1603832295416955,-0.8037
results_sample_X_uniform_d10_6aa2f622_low0_high1_snr99_signal_hooker_2021_rf_n100_depthNone_minsplit5_maxfeat0.4_minleaf2_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,99.0,0.3,rf_n100_depthNone_minsplit5_maxfeat0.4_minleaf2,3,relu,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9897,0.9900,0.004893,0.008892,0.053495,0.033381,-0.6026,0.002382,0.003653,0.069658,0.050723,-0.3733,0.008297,0.015847,0.055364,0.033439,-0.6557,0.008120,0.013744,0.053123,0.033998,-0.5625,0.009601,0.016580,0.048669,0.029377,-0.6567,0.000041,0.000004,0.018501,0.006267,-1.9520,0.006046,0.008676,0.026747,0.011805,-1.2657,0.011809,0.017591,0.038285,0.017641,-1.1701,0.007004,0.011764,0.066583,0.047386,-0.4051,0.010435,0.013498,0.076282,0.052816,-0.4443,0.001815,0.002492,0.1264893090975587,-0.8088
results_sample_X_uniform_d10_6aa2f622_low0_high1_snr49_signal_hooker_2021_rf_n100_depthNone_minsplit5_maxfeat0.4_minleaf2_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,49.0,0.3,rf_n100_depthNone_minsplit5_maxfeat0.4_minleaf2,5,relu,lbfgs,0.001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9795,0.9800,0.004666,0.008428,0.057705,0.036201,-0.5940,0.002429,0.003668,0.066968,0.052243,-0.2818,0.008264,0.015796,0.056852,0.034433,-0.6511,0.007809,0.013760,0.057333,0.035992,-0.5930,0.009878,0.016884,0.049423,0.028479,-0.7354,0.000042,0.000004,0.018840,0.006536,-1.8828,0.006039,0.008648,0.027719,0.011221,-1.4704,0.011132,0.017639,0.037723,0.017403,-1.1676,0.007105,0.011532,0.066252,0.048202,-0.3745,0.009505,0.012858,0.075635,0.051661,-0.4641,0.001824,0.002487,0.12943859864463872,-0.8215
results_sample_X_gaussian_d2_27fda980_snr9_signal_basic_nn_h2_tanh_alpha0.001_lbfgs_n1000_R100.pkl,local_methods,signal_basic,9.0,0.5,nn_h2_tanh_alpha0.001_lbfgs,3,tanh,lbfgs,0.0001,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.9006,0.9000,0.000929,0.000586,0.118704,0.072538,-0.6365,0.001727,0.001613,0.175523,0.087155,-1.0139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000373,0.005059,0.0930914142882402,-0.8252
results_sample_X_uniform_d10_0092d481_low0_high1_snr9_signal_hooker_2021_rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,9.0,0.9,rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1,3,relu,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9897,0.9900,0.001741,0.004435,0.076049,0.055549,-0.3690,0.002354,0.001408,0.098110,0.072864,-0.3465,0.007388,0.015092,0.069928,0.040525,-0.7255,0.006857,0.013992,0.061123,0.035919,-0.7017,0.006386,0.013825,0.065019,0.034371,-0.8917,0.000049,0.000006,0.021253,0.008672,-1.4508,0.004826,0.008174,0.034080,0.013910,-1.4500,0.009436,0.016607,0.048405,0.022578,-1.1439,0.005803,0.011863,0.075395,0.047542,-0.5859,0.006904,0.010485,0.093895,0.057967,-0.6198,0.001612,0.002506,0.15133115220133392,-0.8285
results_sample_X_uniform_d10_f934f957_low0_high1_snr9_signal_hooker_2021_rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,9.0,0.5,rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1,3,relu,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9897,0.9900,0.002390,0.005941,0.075805,0.049898,-0.5192,0.001353,0.001683,0.091111,0.067647,-0.3469,0.007093,0.015735,0.068660,0.039831,-0.7238,0.007583,0.014027,0.060117,0.035939,-0.6727,0.006965,0.015024,0.061447,0.032566,-0.8868,0.000061,0.000006,0.022024,0.008179,-1.6927,0.005817,0.008663,0.030503,0.012479,-1.4442,0.010344,0.017293,0.044639,0.021888,-1.0395,0.006300,0.011313,0.074446,0.047955,-0.5524,0.007400,0.010184,0.096961,0.066817,-0.4511,0.001605,0.002445,0.15679399942212813,-0.8329
results_sample_X_uniform_d10_0092d481_low0_high1_snr19_signal_hooker_2021_rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1_n1000_R10.pkl,sparse_highdim,signal_hooker_2021,19.0,0.9,rf_n100_depth10_minsplit5_maxfeat0.6_minleaf1,3,relu,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_y,tree,tree_shap,none,1000,0.9479,0.9500,0.001794,0.004290,0.068518,0.057494,-0.1918,0.001509,0.001337,0.089927,0.071955,-0.2498,0.008442,0.015892,0.063010,0.038106,-0.6536,0.007059,0.013678,0.059049,0.036042,-0.6383,0.007439,0.015228,0.058024,0.031882,-0.8200,0.000047,0.000005,0.018942,0.007018,-1.6991,0.005986,0.009014,0.029253,0.011256,-1.5990,0.010613,0.017653,0.041520,0.018746,-1.2148,0.005846,0.011385,0.074817,0.045919,-0.6293,0.007725,0.011287,0.091798,0.056009,-0.6390,0.001631,0.002488,0.14460935421917048,-0.8335
